0.00000000e+00	3.02700000e-01	7.00000000e-01	
5.00000000e-02	2.83100000e-01	6.98417650e-01	
1.00000000e-01	2.64400000e-01	6.95933903e-01	
1.50000000e-01	2.44600000e-01	6.92579703e-01	
2.00000000e-01	2.26200000e-01	6.88450348e-01	
2.50000000e-01	2.09100000e-01	6.83623018e-01	
3.00000000e-01	1.96300000e-01	6.78265826e-01	
3.50000000e-01	1.86300000e-01	6.72493389e-01	
4.00000000e-01	1.70400000e-01	6.66169829e-01	
4.50000000e-01	1.54400000e-01	6.59288181e-01	
5.00000000e-01	1.40900000e-01	6.51936263e-01	
5.50000000e-01	1.32100000e-01	6.44240744e-01	
6.00000000e-01	1.23500000e-01	6.36237481e-01	
6.50000000e-01	1.13200000e-01	6.27913248e-01	
7.00000000e-01	1.04900000e-01	6.19315028e-01	
7.50000000e-01	9.34000000e-02	6.10380699e-01	
8.00000000e-01	8.46000000e-02	6.01177094e-01	
8.50000000e-01	7.89000000e-02	5.91786071e-01	
9.00000000e-01	7.48000000e-02	5.82235652e-01	
9.50000000e-01	6.75000000e-02	5.72473427e-01	
1.00000000e+00	6.03000000e-02	5.62507502e-01	
1.05000000e+00	5.47000000e-02	5.52409015e-01	
1.10000000e+00	4.89000000e-02	5.42211007e-01	
1.15000000e+00	4.42000000e-02	5.31909720e-01	
1.20000000e+00	4.00000000e-02	5.21508905e-01	
1.25000000e+00	3.67000000e-02	5.11049344e-01	
1.30000000e+00	3.39000000e-02	5.00561838e-01	
1.35000000e+00	3.16000000e-02	4.90047516e-01	
1.40000000e+00	2.76000000e-02	4.79495717e-01	
1.45000000e+00	2.52000000e-02	4.68928775e-01	
1.50000000e+00	2.35000000e-02	4.58376323e-01	
1.55000000e+00	2.20000000e-02	4.47858708e-01	
1.60000000e+00	2.15000000e-02	4.37438774e-01	
1.65000000e+00	2.16000000e-02	4.27101251e-01	
1.70000000e+00	2.04000000e-02	4.16843832e-01	
1.75000000e+00	2.01000000e-02	4.06694620e-01	
1.80000000e+00	1.97000000e-02	3.96654445e-01	
1.85000000e+00	1.75000000e-02	3.86677246e-01	
1.90000000e+00	1.50000000e-02	3.76757806e-01	
1.95000000e+00	1.37000000e-02	3.66926528e-01	
2.00000000e+00	1.34000000e-02	3.57230962e-01	
2.05000000e+00	1.17000000e-02	3.47643331e-01	
2.10000000e+00	1.19000000e-02	3.38217377e-01	
2.15000000e+00	1.16000000e-02	3.28930766e-01	
2.20000000e+00	1.03000000e-02	3.19757251e-01	
2.25000000e+00	1.02000000e-02	3.10744058e-01	
2.30000000e+00	9.40000000e-03	3.01879833e-01	
2.35000000e+00	8.20000000e-03	2.93155539e-01	
2.40000000e+00	7.20000000e-03	2.84572235e-01	
2.45000000e+00	7.60000000e-03	2.76176471e-01	
2.50000000e+00	6.10000000e-03	2.67920287e-01	
2.55000000e+00	5.60000000e-03	2.59827612e-01	
2.60000000e+00	5.00000000e-03	2.51894815e-01	
2.65000000e+00	5.10000000e-03	2.44141473e-01	
2.70000000e+00	4.40000000e-03	2.36545722e-01	
2.75000000e+00	4.80000000e-03	2.29139561e-01	
2.80000000e+00	5.30000000e-03	2.21918994e-01	
2.85000000e+00	5.00000000e-03	2.14860117e-01	
2.90000000e+00	4.80000000e-03	2.07973544e-01	
2.95000000e+00	5.20000000e-03	2.01267398e-01	
3.00000000e+00	4.80000000e-03	1.94727142e-01	
3.05000000e+00	3.90000000e-03	1.88334529e-01	
3.10000000e+00	4.40000000e-03	1.82126181e-01	
3.15000000e+00	4.00000000e-03	1.76076136e-01	
3.20000000e+00	4.30000000e-03	1.70195950e-01	
3.25000000e+00	4.30000000e-03	1.64482069e-01	
3.30000000e+00	4.50000000e-03	1.58930283e-01	
3.35000000e+00	4.60000000e-03	1.53534628e-01	
3.40000000e+00	5.10000000e-03	1.48307002e-01	
3.45000000e+00	5.50000000e-03	1.43239237e-01	
3.50000000e+00	5.20000000e-03	1.38323381e-01	
3.55000000e+00	4.80000000e-03	1.33550210e-01	
3.60000000e+00	5.00000000e-03	1.28924848e-01	
3.65000000e+00	4.50000000e-03	1.24434135e-01	
3.70000000e+00	4.80000000e-03	1.20083803e-01	
3.75000000e+00	4.90000000e-03	1.15869252e-01	
3.80000000e+00	5.00000000e-03	1.11797576e-01	
3.85000000e+00	5.10000000e-03	1.07860788e-01	
3.90000000e+00	4.60000000e-03	1.04040383e-01	
3.95000000e+00	4.90000000e-03	1.00349112e-01	
4.00000000e+00	3.90000000e-03	9.67546582e-02	
4.05000000e+00	4.50000000e-03	9.32872371e-02	
4.10000000e+00	4.00000000e-03	8.99227984e-02	
